"Dataset","PeakNo","Wavenumber","Intensity"
"Polycarbonate1.ClearCD",23,771.2,393.4
"Polycarbonate1.ClearCD",24,1075.7,375.4
"Polycarbonate1.ClearCD",25,2717.6,221.8
"Polycarbonate1.ClearCD",26,113.6,133.9
"Polycarbonate1.ClearCD",27,491.3,228.2
"Polycarbonate10.ClearLEGO",1,3073.3,3567.5
"Polycarbonate10.ClearLEGO",2,113.6,2622.8
"Polycarbonate10.ClearLEGO",3,1237.5,2249.7
"Polycarbonate10.ClearLEGO",4,887.5,2958.5
"Polycarbonate10.ClearLEGO",5,1604,2583.4
"Polycarbonate10.ClearLEGO",6,1112.3,2359.6
"Polycarbonate10.ClearLEGO",7,2973.6,1723.8
"Polycarbonate10.ClearLEGO",8,2938.5,1513.7
"Polycarbonate10.ClearLEGO",9,2918.8,1404.3
"Polycarbonate10.ClearLEGO",10,1182.1,1684.3
"Polycarbonate10.ClearLEGO",11,709.5,1600.9
"Polycarbonate10.ClearLEGO",12,635.4,1762.7
"Polycarbonate10.ClearLEGO",13,2876.8,1075.6
"Polycarbonate10.ClearLEGO",14,823.7,922.8
"Polycarbonate10.ClearLEGO",15,406,775.5
"Polycarbonate10.ClearLEGO",16,927.8,590.3
"Polycarbonate10.ClearLEGO",17,1295.3,569.2
"Polycarbonate10.ClearLEGO",18,1460.6,610.2
"Polycarbonate10.ClearLEGO",19,1007.8,808.8
"Polycarbonate10.ClearLEGO",20,774.1,437.5
"Polycarbonate10.ClearLEGO",21,575.6,512.8
"Polycarbonate10.ClearLEGO",22,1778.1,473
"Polycarbonate10.ClearLEGO",23,1075.7,367.7
"Polycarbonate10.ClearLEGO",24,500.3,321.7
"Polycarbonate10.ClearLEGO",25,2715.4,289
"Polycarbonate10.ClearLEGO",26,204.9,242
"Polycarbonate2.ClearSwimmingGoggles",1,3071.2,4379.2
"Polycarbonate2.ClearSwimmingGoggles",2,1604,3626
"Polycarbonate2.ClearSwimmingGoggles",3,1237.5,3130.7
"Polycarbonate2.ClearSwimmingGoggles",4,887.5,4034.3
"Polycarbonate2.ClearSwimmingGoggles",5,1112.3,3027.8
"Polycarbonate2.ClearSwimmingGoggles",6,2973.6,2140.4
"Polycarbonate2.ClearSwimmingGoggles",7,1179.3,2466.1
"Polycarbonate2.ClearSwimmingGoggles",8,2936.3,1867.6
"Polycarbonate2.ClearSwimmingGoggles",9,2916.6,1896.4
"Polycarbonate2.ClearSwimmingGoggles",10,635.4,2426.5
"Polycarbonate2.ClearSwimmingGoggles",11,709.5,2000.4
"Polycarbonate2.ClearSwimmingGoggles",12,2876.8,1431.8
"Polycarbonate2.ClearSwimmingGoggles",13,823.7,1250.4
"Polycarbonate2.ClearSwimmingGoggles",14,403,1172.3
"Polycarbonate2.ClearSwimmingGoggles",15,119.9,1203.2
"Polycarbonate2.ClearSwimmingGoggles",16,1298,1016.3
"Polycarbonate2.ClearSwimmingGoggles",17,1457.9,871.7
"Polycarbonate2.ClearSwimmingGoggles",18,927.8,749.8
"Polycarbonate2.ClearSwimmingGoggles",19,1007.8,988.3
"Polycarbonate2.ClearSwimmingGoggles",20,1778.1,807.3
"Polycarbonate2.ClearSwimmingGoggles",21,572.6,857.2
"Polycarbonate2.ClearSwimmingGoggles",22,167.2,732.4
"Polycarbonate2.ClearSwimmingGoggles",23,1417.6,701.4
"Polycarbonate2.ClearSwimmingGoggles",24,771.2,586.7
"Polycarbonate2.ClearSwimmingGoggles",25,2531.8,571.3
"Polycarbonate2.ClearSwimmingGoggles",26,332.3,562.1
"Polycarbonate2.ClearSwimmingGoggles",27,1075.7,568.1
"Polycarbonate2.ClearSwimmingGoggles",28,1347.2,502.9
"Polycarbonate2.ClearSwimmingGoggles",29,3205.4,438.8
"Polycarbonate3.ClearLabFilter",1,3071.2,4099.7
"Polycarbonate3.ClearLabFilter",2,1604,3162.6
"Polycarbonate3.ClearLabFilter",3,887.5,3701.2
"Polycarbonate3.ClearLabFilter",4,1237.5,2613
"Polycarbonate3.ClearLabFilter",5,2971.4,2137.6
"Polycarbonate3.ClearLabFilter",6,1112.3,2678.1
"Polycarbonate3.ClearLabFilter",7,2936.3,2015.8
"Polycarbonate3.ClearLabFilter",8,2914.3,1974.8
"Polycarbonate3.ClearLabFilter",9,1179.3,2175.3
"Polycarbonate3.ClearLabFilter",10,635.4,2118
"Polycarbonate3.ClearLabFilter",11,2874.6,1589.8
"Polycarbonate3.ClearLabFilter",12,709.5,1665.1
"Polycarbonate3.ClearLabFilter",13,823.7,1174.2
"Polycarbonate3.ClearLabFilter",14,403,1224.6
"Polycarbonate3.ClearLabFilter",15,927.8,788.3
"Polycarbonate3.ClearLabFilter",16,1457.9,658.7
"Polycarbonate3.ClearLabFilter",17,1298,698.7
"Polycarbonate3.ClearLabFilter",18,1010.6,704.5
"Polycarbonate3.ClearLabFilter",19,1775.6,605.7
"Polycarbonate3.ClearLabFilter",20,572.6,749.6
"Polycarbonate3.ClearLabFilter",21,1145.9,717.5
"Polycarbonate3.ClearLabFilter",22,768.2,560.8
"Polycarbonate3.ClearLabFilter",23,261,639.4
"Polycarbonate3.ClearLabFilter",24,338.5,539.9
"Polycarbonate3.ClearLabFilter",25,1731.8,503.8
"Polycarbonate5.ClearLabGoggles",1,3071.5,4641
"Polycarbonate5.ClearLabGoggles",2,887.5,4423.2
"Polycarbonate5.ClearLabGoggles",3,1234.8,3098
"Polycarbonate5.ClearLabGoggles",4,1604,3434.7
"Polycarbonate5.ClearLabGoggles",5,1112.3,3309.2
"Polycarbonate5.ClearLabGoggles",6,2971.8,2043.2
"Polycarbonate5.ClearLabGoggles",7,1179.3,2540.2
"Polycarbonate5.ClearLabGoggles",8,2936.7,1708.7
"Polycarbonate5.ClearLabGoggles",9,709.5,2169.1
"Polycarbonate5.ClearLabGoggles",10,2916.9,1689.5
"Polycarbonate5.ClearLabGoggles",11,635.4,2513.4
"Polycarbonate5.ClearLabGoggles",12,823.7,1324.1
"Polycarbonate5.ClearLabGoggles",13,2875,1361.1
"Polycarbonate5.ClearLabGoggles",14,113.6,1846.4
"Polycarbonate5.ClearLabGoggles",15,406,996.5
"Polycarbonate5.ClearLabGoggles",16,1460.6,763.7
"Polycarbonate5.ClearLabGoggles",17,927.8,623
"Polycarbonate5.ClearLabGoggles",18,1295.3,785.8
"Polycarbonate5.ClearLabGoggles",19,1007.8,679.4
"Polycarbonate5.ClearLabGoggles",20,1775.6,609.1
"Polycarbonate5.ClearLabGoggles",21,572.6,574.1
"Polycarbonate5.ClearLabGoggles",22,771.2,691.9
"Polycarbonate5.ClearLabGoggles",23,1506.1,357
"Polycarbonate5.ClearLabGoggles",24,338.5,242.4
"Polycarbonate5.ClearLabGoggles",25,1075.7,246.7
"Polycarbonate5.ClearLabGoggles",26,2765.6,164.9
"Polycarbonate5.ClearLabGoggles",27,671,375.1
"Polycarbonate6.BlueGlassware",1,3071.5,4515.2
"Polycarbonate6.BlueGlassware",2,1234.8,3017.3
"Polycarbonate6.BlueGlassware",3,887.5,4224.5
"Polycarbonate6.BlueGlassware",4,1604,3180.3
"Polycarbonate6.BlueGlassware",5,1112.3,3228.1
"Polycarbonate6.BlueGlassware",6,2971.8,1944.4
"Polycarbonate6.BlueGlassware",7,1179.3,2459.3
"Polycarbonate6.BlueGlassware",8,2936.7,1619.3
"Polycarbonate6.BlueGlassware",9,2916.9,1605.5
"Polycarbonate6.BlueGlassware",10,709.5,1901.7
"Polycarbonate6.BlueGlassware",11,635.4,2317.2
"Polycarbonate6.BlueGlassware",12,2875,1288.5
"Polycarbonate6.BlueGlassware",13,823.7,1017.4
"Polycarbonate6.BlueGlassware",14,406,832.2
"Polycarbonate6.BlueGlassware",15,1457.9,621.5
"Polycarbonate6.BlueGlassware",16,927.8,492.7
"Polycarbonate6.BlueGlassware",17,1295.3,705.3
"Polycarbonate6.BlueGlassware",18,126.2,884.5
"Polycarbonate6.BlueGlassware",19,1007.8,597.8
"Polycarbonate6.BlueGlassware",20,1775.6,530.6
"Polycarbonate6.BlueGlassware",21,572.6,390.8
"Polycarbonate6.BlueGlassware",22,338.5,150.5
"Polycarbonate6.BlueGlassware",23,1075.7,165.4
"Polycarbonate6.BlueGlassware",24,771.2,365.2
"Polycarbonate6.BlueGlassware",25,500.3,42.1
"Polycarbonate6.BlueGlassware",26,1506.1,131.9
"Polycarbonate6.BlueGlassware",27,167.2,-75.2
"Polycarbonate8.RedPanScraper",1,888.2,858.2
"Polycarbonate8.RedPanScraper",2,1235.4,514.6
"Polycarbonate8.RedPanScraper",3,1111.9,639.4
"Polycarbonate8.RedPanScraper",4,1601.1,494.6
"Polycarbonate8.RedPanScraper",5,635.9,527.9
"Polycarbonate8.RedPanScraper",6,707.6,539.8
"Polycarbonate8.RedPanScraper",7,1180.3,425.5
"Polycarbonate8.RedPanScraper",8,117.7,199.1
"Polycarbonate8.RedPanScraper",9,824.2,278
"Polycarbonate8.RedPanScraper",10,737.6,309.7
"Polycarbonate8.RedPanScraper",11,404.1,231.5
"Polycarbonate8.RedPanScraper",12,1450.2,209.4
"Polycarbonate8.RedPanScraper",13,1297.3,171.7
"Polycarbonate8.RedPanScraper",14,925.3,161.1
"Polycarbonate8.RedPanScraper",15,2185.6,138.6
"Polycarbonate8.RedPanScraper",16,1385.2,181.2
"Polycarbonate8.RedPanScraper",17,1407,157.3
"Polycarbonate8.RedPanScraper",18,577.4,195.5
"Polycarbonate8.RedPanScraper",19,1781.4,188.7
"Polycarbonate8.RedPanScraper",20,1009,199.2
"Polycarbonate8.RedPanScraper",21,1745.4,177.5
"Polycarbonate8.RedPanScraper",22,495.6,154.8
"Polycarbonate8.RedPanScraper",23,1519.2,154.1
"Polycarbonate8.RedPanScraper",24,1635.9,111.3
"Polycarbonate8.RedPanScraper",25,1677.2,141.4
"Polycarbonate8.RedPanScraper",26,1861.5,169.9
"Polyester1.WhiteFiber",1,1615.1,8215.5
"Polyester1.WhiteFiber",2,120.7,3177
"Polyester1.WhiteFiber",3,1727.3,4041.5
"Polyester1.WhiteFiber",4,1287.4,2974.1
"Polyester1.WhiteFiber",5,859,2801.7
"Polyester1.WhiteFiber",6,1096.6,1800.3
"Polyester1.WhiteFiber",7,278.8,1344.7
"Polyester1.WhiteFiber",8,998.6,1346.1
"Polyester1.WhiteFiber",9,633.2,1593.6
"Polyester1.WhiteFiber",10,1416.6,839.8
"Polyester1.WhiteFiber",11,702.1,763.4
"Polyester1.WhiteFiber",12,797.3,629.7
"Polyester1.WhiteFiber",13,1182.8,412.3
"Polyester1.WhiteFiber",14,893.5,338.7
"Polyester1.WhiteFiber",15,1457.4,383.8
"Polyester1.WhiteFiber",16,571.8,353.6
"Polyester1.WhiteFiber",17,1647.4,213
"Polyester1.WhiteFiber",18,669.1,212.5
"Polyester1.WhiteFiber",19,1693.2,210.5
"Polyester10.DarkBlueFiber",1,1167.7,1196.5
"Polyester10.DarkBlueFiber",2,1326.8,1104.3
"Polyester10.DarkBlueFiber",3,1612.7,1210.7
"Polyester10.DarkBlueFiber",4,1727.3,792.4
"Polyester10.DarkBlueFiber",5,1287.4,715.3
"Polyester10.DarkBlueFiber",6,856.3,872
"Polyester10.DarkBlueFiber",7,1083.8,403.5
"Polyester10.DarkBlueFiber",8,1577.8,363.2
"Polyester10.DarkBlueFiber",9,284.6,349.1
"Polyester10.DarkBlueFiber",10,740.4,319.3
"Polyester10.DarkBlueFiber",11,633.2,401.4
"Polyester10.DarkBlueFiber",12,702.1,277.5
"Polyester10.DarkBlueFiber",13,415.6,264.1
"Polyester10.DarkBlueFiber",14,129.7,229.3
"Polyester10.DarkBlueFiber",15,515.5,164.1
"Polyester10.DarkBlueFiber",16,802.7,118.5
"Polyester10.DarkBlueFiber",17,824.2,147.4
"Polyester10.DarkBlueFiber",18,201.7,139.6
"Polyester10.DarkBlueFiber",19,1447.8,117
"Polyester10.DarkBlueFiber",20,1001.2,127.3
"Polyester10.DarkBlueFiber",21,666.4,108.9
"Polyester10.DarkBlueFiber",22,935.8,101.7
"Polyester10.DarkBlueFiber",23,580.2,108.9
"Polyester10.DarkBlueFiber",24,2187.6,62.1
"Polyester10.DarkBlueFiber",25,1645.1,61.8
"Polyester2.YellowFiber",1,1612.7,1444
"Polyester2.YellowFiber",2,1727.3,771.4
"Polyester2.YellowFiber",3,1287.4,520.1
"Polyester2.YellowFiber",4,856.3,439.6
"Polyester2.YellowFiber",5,1096.6,261.8
"Polyester2.YellowFiber",6,633.2,240
"Polyester2.YellowFiber",7,998.6,176.6
"Polyester2.YellowFiber",8,141.8,179.5
"Polyester2.YellowFiber",9,275.8,140.3
"Polyester2.YellowFiber",10,1414.2,119.3
"Polyester2.YellowFiber",11,1452.6,86.9
"Polyester2.YellowFiber",12,800,72.7
"Polyester2.YellowFiber",13,702.1,91.4
"Polyester2.YellowFiber",14,893.5,52
"Polyester2.YellowFiber",15,1582.5,51
"Polyester2.YellowFiber",16,1647.4,29.2
"Polyester2.YellowFiber",17,1177.8,52.3
"Polyester2.YellowFiber",18,487.1,71.3
"Polyester3.OrangeFiber",1,1612.7,1355.7
"Polyester3.OrangeFiber",2,1727.3,817.3
"Polyester3.OrangeFiber",3,1287.4,578.4
"Polyester3.OrangeFiber",4,859,688.7
"Polyester3.OrangeFiber",5,1096.6,367.2
"Polyester3.OrangeFiber",6,633.2,384.4
"Polyester3.OrangeFiber",7,278.8,274.3
"Polyester3.OrangeFiber",8,129.7,127
"Polyester3.OrangeFiber",9,998.6,160.5
"Polyester3.OrangeFiber",10,797.3,148.5
"Polyester3.OrangeFiber",11,702.1,173.5
"Polyester3.OrangeFiber",12,1416.6,128.6
"Polyester3.OrangeFiber",13,1182.8,119.2
"Polyester3.OrangeFiber",14,1457.4,97
"Polyester3.OrangeFiber",15,1582.5,73.7
"Polyester3.OrangeFiber",16,893.5,67.9
"Polyester3.OrangeFiber",17,484.3,79.8
"Polyester3.OrangeFiber",18,666.4,59
"Polyester3.OrangeFiber",19,1645.1,46.3
"Polyester3.OrangeFiber",20,180.8,47.9
"Polyester3.OrangeFiber",21,574.6,52.9
"Polyester4.WhiteFiber",1,1615.1,8083.9
"Polyester4.WhiteFiber",2,120.7,3922.1
"Polyester4.WhiteFiber",3,1727.3,3901.1
"Polyester4.WhiteFiber",4,1287.4,3109.7
"Polyester4.WhiteFiber",5,859,3162.6
"Polyester4.WhiteFiber",6,1096.6,2063.7
"Polyester4.WhiteFiber",7,278.8,1764.9
"Polyester4.WhiteFiber",8,998.6,1543.8
"Polyester4.WhiteFiber",9,633.2,2075.4
"Polyester4.WhiteFiber",10,702.1,1138.5
"Polyester4.WhiteFiber",11,800,860.6
"Polyester4.WhiteFiber",12,1416.6,992.3
"Polyester4.WhiteFiber",13,893.5,679.5
"Polyester4.WhiteFiber",14,571.8,695.1
"Polyester4.WhiteFiber",15,1182.8,625
"Polyester4.WhiteFiber",16,669.1,541.4
"Polyester4.WhiteFiber",17,1457.4,574.3
"Polyester4.WhiteFiber",18,1582.5,444.1
"Polyester4.WhiteFiber",19,1647.4,355.5
"Polyester5.PinkFiber",1,120.7,2507
"Polyester5.PinkFiber",2,1615.1,949.5
"Polyester5.PinkFiber",3,275.8,630.6
"Polyester5.PinkFiber",4,859,717.2
"Polyester5.PinkFiber",5,1727.3,529.3
"Polyester5.PinkFiber",6,1287.4,495.1
"Polyester5.PinkFiber",7,633.2,485.9
"Polyester5.PinkFiber",8,1096.6,369.3
"Polyester5.PinkFiber",9,702.1,266.6
"Polyester5.PinkFiber",10,797.3,250.4
"Polyester5.PinkFiber",11,666.4,163.4
"Polyester5.PinkFiber",12,893.5,133.9
"Polyester5.PinkFiber",13,1180.3,154.7
"Polyester5.PinkFiber",14,740.4,145
"Polyester5.PinkFiber",15,1414.2,133.4
"Polyester5.PinkFiber",16,1647.4,63.2
"Polyester6.WhiteFiber",1,1615.1,5337.2
"Polyester6.WhiteFiber",2,120.7,3409.1
"Polyester6.WhiteFiber",3,1727.3,2548.3
"Polyester6.WhiteFiber",4,1287.4,2135.2
"Polyester6.WhiteFiber",5,859,2256.5
"Polyester6.WhiteFiber",6,1096.6,1317
"Polyester6.WhiteFiber",7,278.8,1177
"Polyester6.WhiteFiber",8,998.6,944.7
"Polyester6.WhiteFiber",9,633.2,1334.1
"Polyester6.WhiteFiber",10,1416.6,523.8
"Polyester6.WhiteFiber",11,702.1,614.2
"Polyester6.WhiteFiber",12,797.3,484.1
"Polyester6.WhiteFiber",13,893.5,254.8
"Polyester6.WhiteFiber",14,1180.3,284
"Polyester6.WhiteFiber",15,1457.4,268.9
"Polyester6.WhiteFiber",16,571.8,257.6
"Polyester6.WhiteFiber",17,666.4,146.3
"Polyester6.WhiteFiber",18,1647.4,123.6
"Polyester7.RedFiber",1,1612.7,1856.6
"Polyester7.RedFiber",2,1142.4,1314.4
"Polyester7.RedFiber",3,1180.3,1032.6
"Polyester7.RedFiber",4,1285,1036.2
"Polyester7.RedFiber",5,1368.2,963.3
"Polyester7.RedFiber",6,1727.3,1046.4
"Polyester7.RedFiber",7,1326.8,886.1
"Polyester7.RedFiber",8,856.3,905.9
"Polyester7.RedFiber",9,633.2,509.9
"Polyester7.RedFiber",10,1580.2,397.5
"Polyester7.RedFiber",11,1227.9,290.9
"Polyester7.RedFiber",12,278.8,284.1
"Polyester7.RedFiber",13,818.8,287.9
"Polyester7.RedFiber",14,890.9,218.7
"Polyester7.RedFiber",15,1493.1,191.2
"Polyester7.RedFiber",16,1411.8,207.7
"Polyester7.RedFiber",17,702.1,211
"Polyester7.RedFiber",18,998.6,149.5
"Polyester7.RedFiber",19,1455,96.8
"Polyester7.RedFiber",20,126.7,131.7
"Polyester7.RedFiber",21,481.4,77.6
"Polyester7.RedFiber",22,412.7,73.9
"Polyester7.RedFiber",23,669.1,22.6
"Polyester7.RedFiber",24,1040.1,59.7
"Polyester7.RedFiber",25,1645.1,33.6
"Polyester7.RedFiber",26,526.8,19.6
"Polyester7.RedFiber",27,569,29.3
"Polyester7.RedFiber",28,594.2,27.7
"Polyester8.BrownFiber",1,1612.7,2410.6
"Polyester8.BrownFiber",2,1727.3,1584.6
"Polyester8.BrownFiber",3,859,1637.5
"Polyester8.BrownFiber",4,1287.4,1210.2
"Polyester8.BrownFiber",5,1331.7,778.3
"Polyester8.BrownFiber",6,1172.7,823.4
"Polyester8.BrownFiber",7,1144.9,699.1
"Polyester8.BrownFiber",8,1099.1,763.8
"Polyester8.BrownFiber",9,633.2,848.6
"Polyester8.BrownFiber",10,278.8,582.9
"Polyester8.BrownFiber",11,1414.2,420.8
"Polyester8.BrownFiber",12,1455,301.3
"Polyester8.BrownFiber",13,1577.8,347.1
"Polyester8.BrownFiber",14,123.7,380.8
"Polyester8.BrownFiber",15,1375.5,273.8
"Polyester8.BrownFiber",16,802.7,171.5
"Polyester8.BrownFiber",17,704.9,380.4
"Polyester8.BrownFiber",18,998.6,256.5
"Polyester8.BrownFiber",19,418.5,179.9
"Polyester8.BrownFiber",20,737.6,156.9
"Polyester8.BrownFiber",21,893.5,127.6
"Polyester8.BrownFiber",22,225.5,167.1
"Polyester8.BrownFiber",23,518.3,141.2
"Polyester8.BrownFiber",24,574.6,110.4
"Polyester8.BrownFiber",25,666.4,69.9
"Polyester8.BrownFiber",26,171.8,90.9
"Polyester8.BrownFiber",27,1645.1,54.6
"Polyester9.BrownFiber",1,1612.7,6395
"Polyester9.BrownFiber",2,1329.2,3183.7
"Polyester9.BrownFiber",3,1167.7,3151.1
"Polyester9.BrownFiber",4,1287.4,3122.2
"Polyester9.BrownFiber",5,1727.3,3219.3
"Polyester9.BrownFiber",6,856.3,2820.6
"Polyester9.BrownFiber",7,1099.1,1875.7
"Polyester9.BrownFiber",8,1373.1,1076.7
"Polyester9.BrownFiber",9,1580.2,1088.6
"Polyester9.BrownFiber",10,1414.2,1159.1
"Polyester9.BrownFiber",11,998.6,1086
"Polyester9.BrownFiber",12,630.4,1567.9
"Polyester9.BrownFiber",13,281.7,1063.2
"Polyester9.BrownFiber",14,740.4,852.8
"Polyester9.BrownFiber",15,1452.6,801.1
"Polyester9.BrownFiber",16,421.3,887.6
"Polyester9.BrownFiber",17,702.1,916.7
"Polyester9.BrownFiber",18,213.6,492.6
"Polyester9.BrownFiber",19,890.9,410.4
"Polyester9.BrownFiber",20,930.5,449.3
"Polyester9.BrownFiber",21,521.1,424.7
"Polyester9.BrownFiber",22,144.8,338.2
"Polyester9.BrownFiber",23,577.4,360.6
"Polyethylene10.GreyGroceryBag",1,2883.4,17713.1
"Polyethylene10.GreyGroceryBag",2,2850.2,15341.4
"Polyethylene10.GreyGroceryBag",3,1444.5,4797
"Polyethylene10.GreyGroceryBag",4,1298,4891.3
"Polyethylene10.GreyGroceryBag",5,1064.4,3840
"Polyethylene10.GreyGroceryBag",6,1126.3,3752.7
"Polyethylene10.GreyGroceryBag",7,119.9,2163.7
"Polyethylene10.GreyGroceryBag",8,1165.4,2346.4
"Polyethylene10.GreyGroceryBag",9,1262.3,2371.6
"Polyethylene10.GreyGroceryBag",10,2717.6,2341.2
"Polyethylene11.GreenToy",1,2883.4,16782.9
"Polyethylene11.GreenToy",2,2850.2,14506.6
"Polyethylene11.GreenToy",3,1447.2,1916.4
"Polyethylene11.GreenToy",4,1298,3136.2
"Polyethylene11.GreenToy",5,1064.4,2070.4
"Polyethylene11.GreenToy",6,1129.1,2106
"Polyethylene11.GreenToy",7,2722.1,1266.7
"Polyethylene12.BlackPenLid",1,2883.4,12705.9
"Polyethylene12.BlackPenLid",2,2852.4,10214.9
"Polyethylene12.BlackPenLid",3,1444.5,2541.6
"Polyethylene12.BlackPenLid",4,1298,2655.2
"Polyethylene12.BlackPenLid",5,1064.4,1765
"Polyethylene12.BlackPenLid",6,1126.3,1622.4
"Polyethylene12.BlackPenLid",7,2719.8,839.5
"Polyethylene12.BlackPenLid",8,1262.3,588.2
"Polyethylene12.BlackPenLid",9,1168.2,684.3
"Polyethylene12.BlackPenLid",10,116.7,548.1
"Polyethylene12.BlackPenLid",11,1024.8,434.4
"Polyethylene14.GreenWrapper",1,2850.2,1746.4
"Polyethylene14.GreenWrapper",2,2883.4,1876
"Polyethylene14.GreenWrapper",3,1295.3,716.2
"Polyethylene14.GreenWrapper",4,1447.2,417.5
"Polyethylene14.GreenWrapper",5,1540.6,539.4
"Polyethylene14.GreenWrapper",6,1070.1,178.1
"Polyethylene14.GreenWrapper",7,1506.1,437.1
"Polyethylene14.GreenWrapper",8,1129.1,400.1
"Polyethylene14.GreenWrapper",9,688.8,359.7
"Polyethylene14.GreenWrapper",10,1333.5,170.3
"Polyethylene14.GreenWrapper",11,2722.1,154.5
"Polyethylene14.GreenWrapper",12,454.8,130.9
"Polyethylene14.GreenWrapper",13,2184.8,124.9
"Polyethylene14.GreenWrapper",14,2545.6,118.7
"Polyethylene14.GreenWrapper",15,2814.5,124.7
"Polyethylene14.GreenWrapper",16,2114.2,79.4
"Polyethylene14.GreenWrapper",17,584.6,117.9
"Polyethylene14.GreenWrapper",18,2584.5,99.4
"Polyethylene14.GreenWrapper",19,390.7,116.3
"Polyethylene14.GreenWrapper",20,1201.5,108.4
"Polyethylene14.GreenWrapper",21,1385.2,82.2
"Polyethylene14.GreenWrapper",22,1923,84.8
"Polyethylene14.GreenWrapper",23,2264.3,87.4
"Polyethylene14.GreenWrapper",24,2018,72.1
"Polyethylene14.GreenWrapper",25,777,101
"Polyethylene14.GreenWrapper",26,2487.9,82.2
"Polyethylene14.GreenWrapper",27,509.4,74.4
"Polyethylene15.GreenTamponApplicator",1,2850.2,9210.2
"Polyethylene15.GreenTamponApplicator",2,2883.4,8871.2
"Polyethylene15.GreenTamponApplicator",3,1295.3,4081.6
"Polyethylene15.GreenTamponApplicator",4,1447.2,2350.5
"Polyethylene15.GreenTamponApplicator",5,1129.1,2751.5
"Polyethylene15.GreenTamponApplicator",6,1064.4,2357.5
"Polyethylene15.GreenTamponApplicator",7,1540.6,2163.3
"Polyethylene15.GreenTamponApplicator",8,1506.1,2010.5
"Polyethylene15.GreenTamponApplicator",9,2719.8,1111.1
"Polyethylene15.GreenTamponApplicator",10,119.9,930.7
"Polyethylene15.GreenTamponApplicator",11,1330.8,893
"Polyethylene15.GreenTamponApplicator",12,1385.2,1020.7
"Polyethylene15.GreenTamponApplicator",13,2187.2,903.3
"Polyethylene15.GreenTamponApplicator",14,685.8,1217.9
"Polyethylene15.GreenTamponApplicator",15,1198.8,897.5
"Polyethylene15.GreenTamponApplicator",16,2427.5,678.1
"Polyethylene15.GreenTamponApplicator",17,881.7,661.6
"Polyethylene15.GreenTamponApplicator",18,1027.6,688.2
"Polyethylene16.WhiteArtFoam",1,2883.4,3763
"Polyethylene16.WhiteArtFoam",2,2850.2,3395.1
"Polyethylene16.WhiteArtFoam",3,145.2,4485.2
"Polyethylene16.WhiteArtFoam",4,1444.5,861.1
"Polyethylene16.WhiteArtFoam",5,1298,1013.2
"Polyethylene16.WhiteArtFoam",6,1129.1,963.3
"Polyethylene16.WhiteArtFoam",7,1070.1,441
"Polyethylene16.WhiteArtFoam",8,644.3,478
"Polyethylene16.WhiteArtFoam",9,823.7,371.7
"Polyethylene16.WhiteArtFoam",10,403,331.5
"Polyethylene16.WhiteArtFoam",11,1872.5,349.8
"Polyethylene16.WhiteArtFoam",12,922,291
"Polyethylene16.WhiteArtFoam",13,2600.4,273
"Polyethylene16.WhiteArtFoam",14,1905.4,296.4
"Polyethylene16.WhiteArtFoam",15,2543.3,244.2
"Polyethylene16.WhiteArtFoam",16,2023,223
"Polyethylene16.WhiteArtFoam",17,1363.5,236.1
"Polyethylene16.WhiteArtFoam",18,350.8,222.4
"Polyethylene16.WhiteArtFoam",19,2652.5,229.9
"Polyethylene16.WhiteArtFoam",20,1803.8,164.5
"Polyethylene16.WhiteArtFoam",21,2378.2,135.1
"Polyethylene16.WhiteArtFoam",22,1622.4,193.7
"Polyethylene16.WhiteArtFoam",23,1778.1,143.9
"Polyethylene16.WhiteArtFoam",24,282.8,169.9
"Polyethylene16.WhiteArtFoam",25,1583,154.2
"Polyethylene16.WhiteArtFoam",26,1198.8,208.7
"Polyethylene16.WhiteArtFoam",27,2184.8,162.7
"Polyethylene16.WhiteArtFoam",28,1545.9,157.7
"Polyethylene16.WhiteArtFoam",29,1240.3,93.8
"Polyethylene16.WhiteArtFoam",30,186,67.1
"Polyethylene19.GreyCosmeticsBottle",1,2850.2,9334.7
"Polyethylene19.GreyCosmeticsBottle",2,2883.4,9586.3
"Polyethylene19.GreyCosmeticsBottle",3,1447.2,2361.6
"Polyethylene19.GreyCosmeticsBottle",4,1298,2944.1
"Polyethylene19.GreyCosmeticsBottle",5,1129.1,2502.5
"Polyethylene19.GreyCosmeticsBottle",6,1061.6,1889.3
"Polyethylene19.GreyCosmeticsBottle",7,1543.3,905.5
"Polyethylene19.GreyCosmeticsBottle",8,1580.3,797.2
"Polyethylene19.GreyCosmeticsBottle",9,927.8,732.2
"Polyethylene19.GreyCosmeticsBottle",10,2719.8,839.3
"Polyethylene19.GreyCosmeticsBottle",11,445.7,594.4
"Polyethylene19.GreyCosmeticsBottle",12,1344.4,895
"Polyethylene19.GreyCosmeticsBottle",13,682.9,829
"Polyethylene19.GreyCosmeticsBottle",14,1700.7,539.5
"Polyethylene19.GreyCosmeticsBottle",15,611.5,389.2
"Polyethylene19.GreyCosmeticsBottle",16,724.2,582.9
"Polyethylene19.GreyCosmeticsBottle",17,1256.8,519.6
"Polyethylene19.GreyCosmeticsBottle",18,884.6,522.3
"Polyethylene19.GreyCosmeticsBottle",19,3188.5,422.6
"Polyethylene19.GreyCosmeticsBottle",20,1165.4,517.8
"Polyethylene19.GreyCosmeticsBottle",21,3152.5,395.8
